trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP02607,2025-04-20,Sunday,1,Evening Peak (4-7pm),16:48,16:59,12,107,8,11.1,FALSE,No,N/A,Clear,None,188,1.8
TRP00953,2025-05-20,Tuesday,N,MORNING PEAK (7-9AM),08:17,08:26,10,56,7,9.6,No,No,Full (80-100%),Overcast,Police Checkpoint,111,2.3
TRP02067,2025-02-12,Wednesday,0,Morning Peak (7-9am),07:49,07:55,3,43,8,6.8,False,false,Moderate (50-80%),Light Rain,None,176,3.1
TRP03062,2025-02-26,Wednesday,0,Evening Peak (4-7pm),16:18,16:31,4,68,5,13.0,0,false,Moderate (50-80%),Clear,TRAFFIC JAM,111,2.8
TRP00620,2025-02-25,Tuesday,no,Night (7-10pm),21:10,21:25,7,86,7,15.3 min,False,False,low (<50%),Heavy Rain,Overloading Delay,158,1.0
TRP01735,2025-08-09,Saturday,1,Morning Peak (7-9am),08:55,08:57,9,7,2,2.2,yes,0,Full (80-100%),Clear,None,109,3.5
TRP00201,2025-07-06,Sunday,yes,Evening Peak (4-7pm),18:06,18:13,9,105,9,7.3,No,0,Moderate (50-80%),Overcast,POLICE CHECKPOINT,120,
TRP01016,2025-02-09,Sunday,true,MIDDAY (9AM-4PM),11:46,11:46,8,86,11,0.6,true,No,Low (<50%),Clear,Road Construction,60,4.0
TRP03022,30-Mar-2025,Sunday,Yes,NIGHT (7-10PM),21:09,21:04,6,37,11,-4.6,1,no,Full (80-100%),Clear,None,KES 100,4.1
TRP00741,2025-03-11,Tuesday,FALSE,Early Morning (5-7am),05:50,05:48,6,33,6,-1.9,Y,no,Low (<50%),Clear,None,100,
TRP00007,2025-07-29,Tuesday,FALSE,Midday (9am-4pm),15:18,15:29,7,50,8,11.4,No,N,Moderate (50-80%),Clear,Vehicle Breakdown,150,2.3
TRP00085,2025-08-09,Saturday,1,Midday (9am-4pm),14:57,14:56,8,58,10,-0.1 min,Yes,False,MODERATE (50-80%),CLEAR,None,60,3.5
TRP00263,2025-08-01,Friday,false,Early Morning (5-7am),06:40,06:38,5,31,5,-1.5,1,false,Full (80-100%),overcast,None,70,3.0
TRP00215,2025-06-12,Thursday,False,Early Morning (5-7am),05:47,06:04,10,115,1,17.1,0,false,Low (<50%),Clear,Road Accident Nearby,70,1.9
TRP01641,2025-07-18,Friday,0,Early Morning (5-7am),05:28,05:27,2,99,2,-0.8,TRUE,no,Low (<50%),Overcast,None,90,3.0
TRP02274,2025-03-16,Sunday,1,Morning Peak (7-9am),07:00,07:15,3,5,,15.7,false,False,n/a,Clear,Road Construction,169,3.0
TRP01943,2025-01-31,Friday,0,Morning Peak (7-9am),07:46,07:50,9,30,8,4.0,yes,False,Full (80-100%),Clear,None,106,2.3
TRP00223,2025-01-19,Sunday,Y,Morning Peak (7-9am),08:45,08:51,3,19,5,6.2,False,False,FULL (80-100%),Clear,overloading delay,164,3.1
TRP01181,2025-01-16,Thursday,FALSE,Evening Peak (4-7pm),16:37,16:42,2,89,7,5.1,False,Y,Moderate (50-80%),Clear,None,135,3.4
TRP03152,2025-05-04,Sunday,yes,morning peak (7-9am),08:54,09:00,6,7,7,6.1,No,False,MODERATE (50-80%),clear,Overloading Delay,116,2.4
TRP03261,2025-01-21,Tuesday,no,Morning Peak (7-9am),08:39,08:49,5,117,5,10.7,False,N,Low (<50%),LIGHT RAIN,Overloading Delay,111,
TRP03145,2025-05-14,Wednesday,False,Early Morning (5-7am),05:15,05:31,4,111,2,16.3,False,no,,Light Rain,Road Accident Nearby,98,1.3
TRP02671,2025-04-14,Monday,No,Midday (9am-4pm),15:40,16:05,1,34,4,25.2,FALSE,0,Low (<50%),Clear,Vehicle Breakdown,100,1.7
TRP00568,2025-06-09,Monday,N,Evening Peak (4-7pm),16:01,16:04,1,60,7,3.2,yes,False,Overloaded (>100%),  Heavy Rain  ,None,159,4.9
TRP01528,2025-01-09,Thursday,False,Morning Peak (7-9am),08:47,08:57,11,64,4,10.4,False,No,Low (<50%),Overcast,Road Construction,144,3.3
TRP02586,2025-02-01,Saturday,Y,Evening Peak (4-7pm),18:03,18:02,9,9,8,-0.8,true,False,Full (80-100%),Clear,none,88,
TRP02487,2025-08-17,Sunday,true,Midday (9am-4pm),10:27,10:26,7,55,6,-0.8,1,FALSE,Full (80-100%),Overcast,Police Checkpoint,150,3.8
TRP00167,2025-05-20,Tuesday,False,Night (7-10pm),21:03,21:17,9,107,2,14.7,False,False,Full (80-100%),Light Rain,,94,2.9
TRP02972,2025-05-28,Wednesday,FALSE,Evening Peak (4-7pm),18:43,18:56,9,10,2,13.8,0,False,Moderate (50-80%),Light Rain,,133,2.4
TRP00293,2025-04-28,monday,False,MIDDAY (9AM-4PM),12:37,12:35,3,16,7,-1.4,Yes,false,n/a,CLEAR,None,120,4.7
TRP00135,2025-04-21,Monday,0,Evening Peak (4-7pm),18:13,18:38,7,113,5,25.7,0,false,Full (80-100%),Clear,  Vehicle Breakdown  ,230,1.7
TRP00266,2025-02-12,Wednesday,No,Midday (9am-4pm),13:07,13:09,2,110,4,2.1,1,no,LOW (<50%),CLEAR,None,90,3.7
TRP02446,2025-05-06,Tuesday,No,Early Morning (5-7am),06:31,06:27,7,74,5,-3.6,Yes,False,Full (80-100%),,None,150,5.0
TRP00092,2025-08-06,Wednesday,False,NIGHT (7-10PM),20:15,20:29,9,42,5,14.1,false,False,Moderate (50-80%),Heavy Rain,,89,2.8
TRP01294,2025-07-18,Friday,false,Night (7-10pm),21:34,21:51,10,54,3,17.1,0,no,Low (<50%),Clear,Road Accident Nearby,70,2.8
TRP01191,2025-04-20,Sunday,1,Midday (9am-4pm),09:57,09:58,11,103,9,1.5,1,no,Overloaded (>100%),Light Rain,None,121,5.0
TRP03126,2025-02-18,Tuesday,False,Midday (9am-4pm),12:00,12:17,1,58,11,17.7,0,No,Low (<50%),Clear,Vehicle Breakdown,100,3.1
TRP03479,2025-01-30,THURSDAY,0,Midday (9am-4pm),11:52,11:57,7,2,11,5.4,N,N,Low (<50%),  Overcast  ,None,150,1.0
TRP01311,2025-03-08,Saturday,True,Evening Peak (4-7pm),18:33,18:41,8,41,3,8.6 min,False,No,Moderate (50-80%),Clear,Overloading Delay,84,3.4
TRP02876,20/01/2025,Monday,N,Morning Peak (7-9am),07:32,07:38,3,80,9,6.3,no,false,Low (<50%),Clear,None,,1.4
TRP02060,2025-08-11,Monday,FALSE,evening peak (4-7pm),17:55,18:25,12,24,10,30.7,no,No,Full (80-100%),Clear,Vehicle Breakdown,223,
TRP01306,2025-08-05,Tuesday,FALSE,Midday (9am-4pm),15:35,15:32,9,120,1,-2.1,true,false,,Clear,none,,3.1
TRP03465,2025-05-03,Saturday,True,Morning Peak (7-9am),08:17,08:20,8,59,1,3.6,True,False,Low (<50%),clear,None,73,2.8
TRP00165,2025-02-09,Sunday,Y,Midday (9am-4pm),15:46,16:08,9,45,1,22.1,No,False,Low (<50%),Clear,Vehicle Breakdown,80,3.3
TRP02084,2025-04-12,saturday,1,Evening Peak (4-7pm),16:51,17:02,7,66,9,11.1 min,False,no,Low (<50%),Light Rain,Road Construction,,2.5
TRP02051,2025-07-29,Tuesday,false,Early Morning (5-7am),06:50,07:00,8,94,,10.1,false,False,Full (80-100%),Light Rain,Police Checkpoint,68,3.6
TRP03364,2025-07-06,Sunday,1,Midday (9am-4pm),15:09,15:03,4,58,9,-6.0,false,0,Moderate (50-80%),clear,None,80,2.2
TRP00702,05-Feb-2025,Wednesday,0,  Early Morning (5-7am)  ,06:45,06:49,5,1,9,4.4,True,FALSE,Low (<50%),Overcast,Traffic Jam,70,4.4
TRP03394,2025-05-11,Sunday,Y,Midday (9am-4pm),15:36,15:31,12,118,10,-4.8,1,0,,Clear,None,160,4.6
TRP02745,2025-03-16,Sunday,True,Midday (9am-4pm),10:05,10:00,8,64,,-5.0,Y,No,Full (80-100%),Clear,None,60,3.5
TRP00151,2025-06-28,Saturday,True,Morning Peak (7-9am),08:22,08:38,4,19,2,16.0,FALSE,0,Low (<50%),Clear,Vehicle Breakdown,113,1.0
TRP02922,2025-01-01,Wednesday,FALSE,Evening Peak (4-7pm),17:43,17:52,11,30,1,9.3,FALSE,N,Moderate (50-80%),Clear,Road Construction,,
TRP03352,2025-08-20,Wednesday,False,Morning Peak (7-9am),07:02,07:29,9,88,10,27.3,N,false,  Moderate (50-80%)  ,Light Rain,Traffic Jam,,2.7
TRP02489,2025-04-23,Wednesday,FALSE,Midday (9am-4pm),11:47,11:51,1,116,9,4.9,TRUE,FALSE,Full (80-100%),,Overloading Delay,100,4.6
TRP02839,2025-08-08,Friday,No,Morning Peak (7-9am),07:24,07:41,10,62,,17.1,No,False,  Overloaded (>100%)  ,Clear,Road Accident Nearby,105,3.3
TRP01730,2025-02-15,Saturday,True,Midday (9am-4pm),12:13,12:15,7,28,6,2.3 min,yes,false,Moderate (50-80%),Overcast,None,150,3.2
TRP03212,2025-06-18,Wednesday,0,Evening Peak (4-7pm),17:24,17:21,2,23,11,-2.5,true,no,Full (80-100%),Clear,None,126,3.3
TRP03008,2025-08-09,Saturday,Yes,Midday (9am-4pm),10:28,10:27,1,71,5,-0.6,yes,false,Moderate (50-80%),NA,None,KES 100,3.1
TRP01171,2025-07-20,Sunday,1,Midday (9am-4pm),11:27,11:24,10,13,7,-2.7,Yes,no,full (80-100%),Clear,None,70,4.1
TRP00497,2025-07-03,Thursday,No,Morning Peak (7-9am),07:16,07:21,8,56,4,5.2,False,no,Moderate (50-80%),Clear,None,91,1.5
TRP01811,2025-04-01,Tuesday,No,Midday (9am-4pm),09:27,09:40,10,9,8,13.1,0,FALSE,Overloaded (>100%),  Light Rain  ,traffic jam,Ksh79,2.6
TRP01415,2025-02-12,  Wednesday  ,False,Evening Peak (4-7pm),17:52,18:19,7,4,8,27.2,False,False,Full (80-100%),Clear,vehicle breakdown,176.00,2.4
TRP03002,2025-06-07,Saturday,yes,Midday (9am-4pm),14:06,14:23,1,87,8,17.1,False,False,Moderate (50-80%),Clear,Road Accident Nearby,100,2.1
TRP02880,2025-02-13,Thursday,FALSE,Morning Peak (7-9am),08:03,08:35,12,58,5,32.3,No,FALSE,Overloaded (>100%),Heavy Rain,Traffic Jam,232,1.4
TRP01557,31/03/2025,Monday,False,Evening Peak (4-7pm),18:51,18:48,5,44,1,-2.4,1,false,Overloaded (>100%),Clear,Traffic Jam,,3.3
TRP03055,31/07/2025,Thursday,false,Night (7-10pm),19:53,20:07,6,81,2,14.3,N,FALSE,Low (<50%),Clear,Traffic Jam,100,2.8
TRP02413,2025-08-08,Friday,false,Midday (9am-4pm),09:28,09:30,6,86,10,2.6,true,0,Moderate (50-80%),Clear,None,,4.5
TRP00917,08/05/2025,Thursday,FALSE,Evening Peak (4-7pm),18:06,18:16,4,34,2,10.9,False,false,Overloaded (>100%),Clear,None,KES 120,
TRP02817,08-20-2025,Wednesday,N,Morning Peak (7-9am),08:36,08:40,3,96,4,4.8,yes,False,Moderate (50-80%),Clear,Police Checkpoint,171,4.2
TRP02867,2025-04-23,Wednesday,No,Morning Peak (7-9am),08:20,08:34,2,80,4,14.4,False,No,Moderate (50-80%),Clear,Road Accident Nearby,125,1.9
TRP01725,2025-02-25,Tuesday,No,Morning Peak (7-9am),07:40,08:01,11,23,,21.1,N,0,Full (80-100%),Heavy Rain,Road Accident Nearby,182,2.7
TRP03186,2025-04-05,Saturday,true,Night (7-10pm),20:01,20:02,3,47,10,1.2,True,no,LOW (<50%),Overcast,None,120,2.8
TRP01632,2025-05-29,Thursday,False,Midday (9am-4pm),12:02,12:19,2,114,11,17.3,no,false,,Clear,Road Accident Nearby,90,1.5
TRP01592,08-07-2025,Thursday,N,Early Morning (5-7am),06:34,06:40,7,74,4,6.1,False,No,low (<50%),Clear,None,150,2.0
TRP02808,2025-02-15,Saturday,yes,Midday (9am-4pm),14:30,14:52,8,111,10,22.1,False,No,Low (<50%),Heavy Rain,Road Accident Nearby,69,2.5
TRP02791,2025-03-01,Saturday,True,Midday (9am-4pm),09:08,09:10,6,45,5,2.2,TRUE,N,Full (80-100%),Clear,OVERLOADING DELAY,100,4.5
TRP03133,2025-05-24,Saturday,TRUE,Midday (9am-4pm),11:38,11:37,6,95,10,-0.4,1,no,Overloaded (>100%),,Overloading Delay,127,3.6
TRP01809,2025-03-28,Friday,N,Night (7-10pm),21:52,21:53,2,76,1,1.1,1,no,Full (80-100%),Clear,None,90,3.9
TRP02733,2025-08-21,Thursday,False,Morning Peak (7-9am),08:49,09:07,12,65,8,18.7,False,False,Full (80-100%),Clear,None,178,2.7
TRP03066,2025-05-15,Thursday,0,Evening Peak (4-7pm),18:02,18:15,11,69,11,13.1,No,no,Moderate (50-80%),Clear,None,145,3.7
TRP02965,2025-08-15,Friday,False,Morning Peak (7-9am),08:29,08:52,3,54,4,23.1,false,no,Moderate (50-80%),Overcast,Road Accident Nearby,145,2.7
TRP02368,2025-02-16,Sunday,TRUE,  Evening Peak (4-7pm)  ,18:08,18:18,3,16,2,10.7,False,0,overloaded (>100%),,Road Construction,161,2.0
TRP02612,2025-03-22,Saturday,Yes,Morning Peak (7-9am),07:22,07:16,10,61,8,-5.5,no,FALSE,Moderate (50-80%),Overcast,NONE,93,3.1
TRP02043,2025-02-09,Sunday,Yes,Midday (9am-4pm),14:05,14:11,5,57,3,6.9,no,False,Low (<50%),Clear,Road Construction,Ksh70,3.1
TRP02845,03-17-2025,monday,No,Midday (9am-4pm),09:54,10:07,8,31,1,13.2,N,false,MODERATE (50-80%),Clear,Traffic Jam,60,2.2
TRP00860,2025-03-20,Thursday,no,Evening Peak (4-7pm),16:21,16:28,12,56,1,7.7,no,No,Full (80-100%),Overcast,None,188,2.6
TRP01001,2025-08-02,Saturday,True,Midday (9am-4pm),15:14,15:10,10,32,1,-3.9,TRUE,False,Moderate (50-80%),Overcast,None,70,
TRP01615,2025-01-30,THURSDAY,No,  Midday (9am-4pm)  ,12:52,12:57,5,33,1,5.1,False,0,Moderate (50-80%),Overcast,None,70,
TRP00041,2025-04-20,Sunday,yes,MIDDAY (9AM-4PM),14:47,14:43,2,46,9,-3.5,true,0,Full (80-100%),Clear,None,90,4.3
TRP01029,2025-04-05,Saturday,1,Morning Peak (7-9am),07:56,08:14,10,60,11,18.9,FALSE,False,Low (<50%),Clear,Traffic Jam,95,2.7
TRP01359,2025-06-24,Tuesday,no,Evening Peak (4-7pm),17:36,17:39,8,54,9,3.3,1,False,Full (80-100%),  Clear  ,None,95,1.9
TRP02591,2025-06-18,Wednesday,false,Midday (9am-4pm),12:45,12:55,1,103,10,10.6,N,0,Full (80-100%),Clear,vehicle breakdown,100,2.5
TRP01236,2025-05-12,Monday,false,Early Morning (5-7am),06:52,07:09,12,47,2,17.5,0,false,Low (<50%),Light Rain,Road Accident Nearby,204,2.4
TRP01205,2025-03-31,Monday,0,Midday (9am-4pm),10:29,10:39,12,103,5,10.3,False,false,Moderate (50-80%),Clear,Traffic Jam,160,1.7
TRP02224,2025-04-17,Thursday,False,Midday (9am-4pm),14:03,14:06,9,109,9,3.1,yes,N,Moderate (50-80%),Overcast,None,80,
TRP01404,2025-02-02,Sunday,yes,Evening Peak (4-7pm),16:59,17:32,8,98,11,33.3,0,FALSE,Full (80-100%),Light Rain,Road Accident Nearby,110,2.1
TRP00291,2025-06-22,Sunday,True,Midday (9am-4pm),13:30,13:24,4,13,4,-5.7,0,False,,Clear,Police Checkpoint,80,2.4
TRP03087,2025-06-24,Tuesday,False,Evening Peak (4-7pm),18:05,18:33,12,101,9,28.8,FALSE,False,full (80-100%),Light Rain,Vehicle Breakdown,323,3.1
TRP02434,2025-04-05,Saturday,True,Morning Peak (7-9am),08:49,08:49,8,63,10,0.8 min,yes,False,Full (80-100%),Clear,Police Checkpoint,71,4.4
TRP02979,2025-04-26,Saturday,Y,Evening Peak (4-7pm),16:33,16:37,5,106,10,4.8,1,0,Moderate (50-80%),Clear,Overloading Delay,110,5.0
TRP01161,2025-05-19,Monday,FALSE,Evening Peak (4-7pm),17:37,17:58,12,115,2,21.8,False,false,Full (80-100%),Heavy Rain,None,235,
TRP03112,2025-04-07,Monday,No,Evening Peak (4-7pm),17:12,17:11,5,67,5,-0.1 min,TRUE,no,Full (80-100%),Clear,None,98,3.3
TRP02577,2025-05-09,Friday,False,Morning Peak (7-9am),08:16,08:26,11,29,9,10.5,no,false,Moderate (50-80%),Heavy Rain,None,132,1.0
TRP02311,2025-06-02,Monday,false,Midday (9am-4pm),13:43,13:57,12,84,8,14.8,False,False,Low (<50%),Overcast,Road Accident Nearby,160,
TRP01038,28-Feb-2025,Friday,N,Midday (9am-4pm),11:08,11:17,11,84,10,9.1,No,False,,Clear,,110,1.0
TRP01502,2025-07-14,Monday,0,night (7-10pm),20:13,20:09,5,44,8,-3.4 min,TRUE,no,Low (<50%),,None,70,3.9
TRP00827,2025-05-03,SATURDAY,true,Early Morning (5-7am),06:53,07:03,5,9,6,10.2,FALSE,FALSE,Moderate (50-80%),Clear,Vehicle Breakdown,70,2.0
TRP01655,2025-02-26,Wednesday,False,Midday (9am-4pm),15:16,15:31,3,108,11,15.4,no,false,Moderate (50-80%),HEAVY RAIN,None,,2.5
TRP02103,2025-02-12,Wednesday,0,Evening Peak (4-7pm),18:52,19:06,9,78,4,14.4,N,false,Overloaded (>100%),Clear,Traffic Jam,114,4.0
TRP01661,2025-06-11,Wednesday,no,Morning Peak (7-9am),07:27,07:34,5,91,11,7.4,no,False,Moderate (50-80%),Clear,None,99,3.0
TRP02041,2025-07-22,Tuesday,0,Morning Peak (7-9am),07:02,07:08,4,69,2,6.8,false,False,Moderate (50-80%),clear,Vehicle Breakdown,91,
TRP01008,2025-05-18,Sunday,Yes,Midday (9am-4pm),10:34,10:28,1,14,9,-6.0,False,FALSE,Moderate (50-80%),Clear,None,100,2.4
TRP00553,21-May-2025,Wednesday,false,Midday (9am-4pm),09:40,09:41,8,5,11,1.1,Yes,No,Full (80-100%),Clear,None,KES 60,3.4
TRP02981,2025-01-12,Sunday,1,Morning Peak (7-9am),07:54,08:00,4,116,9,6.5,N,False,Moderate (50-80%),Overcast,Traffic Jam,88,2.2
TRP02377,2025-06-04,Wednesday,False,Evening Peak (4-7pm),17:18,17:24,1,68,10,6.7,N,0,Overloaded (>100%),Clear,Police Checkpoint,123,2.7
TRP03390,2025-08-16,Saturday,True,Evening Peak (4-7pm),16:42,17:02,2,93,6,20.2,N,No,Moderate (50-80%),Clear,Road Accident Nearby,130,3.3
TRP03407,2025-06-22,Sunday,yes,Night (7-10pm),19:02,18:57,4,80,7,-4.5,TRUE,N,Low (<50%),Clear,Overloading Delay,80,4.4
TRP02460,2025-08-15,Friday,No,Morning Peak (7-9am),07:03,07:28,6,110,9,25.4,false,N,overloaded (>100%),Clear,Vehicle Breakdown,123,2.3
TRP03003,07-16-2025,Wednesday,No,Evening Peak (4-7pm),18:53,19:01,7,6,6,8.7,N,No,Overloaded (>100%),Overcast,None,202,4.0
TRP00804,2025-03-14,Friday,False,Evening Peak (4-7pm),17:20,17:29,5,18,4,9.3,False,N,Full (80-100%),Clear,Road Construction,84,3.0
TRP02606,2025-05-28,Wednesday,FALSE,MIDDAY (9AM-4PM),11:29,11:29,10,63,3,0.7,True,false,Moderate (50-80%),Clear,Police Checkpoint,70,4.7
TRP01271,2025-07-28,Monday,false,Midday (9am-4pm),12:31,12:57,12,10,9,26.2,false,FALSE,n/a,Light Rain,VEHICLE BREAKDOWN,171,1.3
TRP01122,2025-01-15,wednesday,no,Evening Peak (4-7pm),17:38,17:42,6,8,,4.2,Y,no,Full (80-100%),Light Rain,None,160,4.8
TRP01955,2025-03-25,TUESDAY,FALSE,Evening Peak (4-7pm),16:27,16:23,6,35,8,-3.4,Y,False,Overloaded (>100%),Clear,none,110,2.9
TRP03136,2025-04-05,Saturday,Y,Night (7-10pm),20:12,20:49,4,43,9,37.9,No,no,,Heavy Rain,Road Accident Nearby,KES 84,3.1
TRP01684,2025-06-29,Sunday,true,Night (7-10pm),21:42,21:40,11,39,9,-2.0,yes,N,OVERLOADED (>100%),Clear,Overloading Delay,110,4.6
TRP00049,2025-06-18,Wednesday,N,Midday (9am-4pm),09:58,10:05,3,47,9,7.4,N,N,Moderate (50-80%),Clear,Police Checkpoint,120,4.0
TRP00971,2025-06-08,Sunday,TRUE,Night (7-10pm),21:08,21:08,12,112,5,0.6,Y,False,Moderate (50-80%),Light Rain,Police Checkpoint,198,4.1
TRP00421,2025-06-24,Tuesday,N,Midday (9am-4pm),10:21,10:38,11,57,8,17.2,No,False,Moderate (50-80%),Clear,Vehicle Breakdown,110,3.0
TRP02950,2025-06-15,Sunday,True,Evening Peak (4-7pm),17:45,17:58,1,23,5,13.4,N,false,Moderate (50-80%),Clear,Road Construction,141,2.1
TRP02185,2025-05-24,Saturday,True,Morning Peak (7-9am),08:15,08:26,3,81,10,11.6,no,False,overloaded (>100%),  Light Rain  ,Traffic Jam,205,2.4
TRP01700,2025-02-24,Monday,False,MORNING PEAK (7-9AM),07:43,08:00,2,82,1,17.5,False,false,Overloaded (>100%),Light Rain,Road Construction,137,1.4
TRP02793,2025-07-12,Saturday,TRUE,Morning Peak (7-9am),07:01,07:03,4,57,4,2.3,yes,False,Moderate (50-80%),Clear,None,114,4.1
TRP02650,2025-02-06,Thursday,FALSE,Early Morning (5-7am),05:33,05:29,8,3,4,-3.8,Y,False,Low (<50%),null,None,60,3.6
TRP01367,2025-05-06,Tuesday,False,MIDDAY (9AM-4PM),10:37,11:07,10,44,4,30.1,No,FALSE,Moderate (50-80%),Light Rain,Vehicle Breakdown,76,2.9
TRP00466,2025-01-22,Wednesday,False,Evening Peak (4-7pm),18:44,18:57,3,118,9,13.4,False,No,Full (80-100%),,none,184,2.9
TRP00283,2025-03-17,Monday,false,Morning Peak (7-9am),07:31,07:36,7,19,10,5.3,no,N,Moderate (50-80%),Clear,None,KES 214,1.7
TRP00813,2025-02-10,Monday,False,Early Morning (5-7am),06:37,06:37,8,33,5,0.7,TRUE,no,Full (80-100%),Clear,Overloading Delay,60,3.2
TRP00596,15-Apr-2025,Tuesday,False,Midday (9am-4pm),11:50,11:53,11,47,1,3.2,Y,FALSE,Full (80-100%),Clear,None,110,4.9
TRP03376,2025-02-13,Thursday,N,Morning Peak (7-9am),08:13,08:35,6,114,4,22.3 min,false,0,Full (80-100%),Clear,Vehicle Breakdown,111,2.4
TRP02314,2025-07-27,Sunday,True,Evening Peak (4-7pm),17:02,17:17,10,65,7,15.1,False,N,Moderate (50-80%),Clear,Road Accident Nearby,77,2.7
TRP00719,2025-02-18,Tuesday,FALSE,Morning Peak (7-9am),07:52,08:19,12,38,6,27.3,false,0,Moderate (50-80%),Heavy Rain,Traffic Jam,313,3.9
TRP02727,2025-04-29,Tuesday,FALSE,Early Morning (5-7am),06:13,06:23,2,75,11,10.5,N,no,Low (<50%),n/a,Traffic Jam,,1.8
TRP01621,2025-04-03,thursday,N,Night (7-10pm),19:40,19:43,4,58,7,3.4,yes,0,Low (<50%),Clear,Police Checkpoint,80,5.0
TRP00944,11/01/2025,Saturday,True,Midday (9am-4pm),10:37,10:32,4,50,1,-4.7,True,0,Low (<50%),Clear,None,80,2.6
TRP02878,2025-02-22,Saturday,1,Midday (9am-4pm),10:14,10:08,8,1,6,-6.0,False,no,Moderate (50-80%),Clear,,60,
TRP02216,2025-07-08,Tuesday,0,Midday (9am-4pm),13:53,13:50,8,16,6,-2.1,True,False,Low (<50%),Clear,None,Ksh60,3.7
TRP01134,02-22-2025,SATURDAY,1,EARLY MORNING (5-7AM),05:28,05:22,3,11,7,-6.0,False,FALSE,Moderate (50-80%),OVERCAST,None,120,
TRP00211,2025-05-11,Sunday,True,Evening Peak (4-7pm),17:20,17:27,3,68,9,7.1,FALSE,False,Moderate (50-80%),Clear,Road Construction,162,
TRP02794,2025-06-28,Saturday,True,Night (7-10pm),19:39,19:33,8,27,8,-6.0,FALSE,FALSE,Low (<50%),Clear,None,60,1.6
TRP02871,2025-03-14,Friday,0,Morning Peak (7-9am),08:06,08:10,1,32,1,4.0,Y,No,Low (<50%),clear,None,128,4.5
TRP00979,2025-05-30,Friday,0,Evening Peak (4-7pm),18:39,18:45,1,65,2,6.4,0,False,Overloaded (>100%),,Traffic Jam,140,2.5
TRP01868,2025-02-26,Wednesday,no,Morning Peak (7-9am),08:24,08:35,5,7,2,11.2,false,False,Full (80-100%),CLEAR,None,103,
TRP01701,2025-08-23,Saturday,yes,Midday (9am-4pm),10:30,10:24,6,95,4,-5.7,no,N,Low (<50%),Clear,None,100,1.7
TRP00833,2025-05-11,Sunday,1,Midday (9am-4pm),13:54,13:58,1,106,11,4.0,True,no,Moderate (50-80%),Clear,Overloading Delay,100,3.7
TRP00318,2025-04-02,Wednesday,no,MIDDAY (9AM-4PM),09:23,09:21,3,116,5,-1.8,True,No,Moderate (50-80%),Clear,None,120,3.1
TRP01805,2025-02-16,SUNDAY,true,Midday (9am-4pm),11:56,11:53,11,97,,-2.5,True,false,,Overcast,None,110,3.0
TRP01986,2025-05-19,Monday,0,Morning Peak (7-9am),07:28,07:34,4,21,11,6.3,false,FALSE,Moderate (50-80%),Clear,None,98,2.5
TRP01011,28/01/2025,Tuesday,0,Morning Peak (7-9am),07:32,07:45,10,12,6,13.3,0,False,FULL (80-100%),Clear,Road Accident Nearby,102,2.7
TRP00898,2025/08/11,Monday,false,Morning Peak (7-9am),07:46,07:56,4,68,11,10.0,false,FALSE,Low (<50%),Overcast,Road Construction,92,1.0
TRP02958,2025-01-27,Monday,False,Evening Peak (4-7pm),18:20,18:25,2,99,9,5.8,no,No,Moderate (50-80%),Clear,None,108,1.0
TRP02587,2025-07-26,Saturday,True,Morning Peak (7-9am),08:41,08:52,11,72,4,11.8,no,False,Moderate (50-80%),Clear,Traffic Jam,165,2.0
TRP00125,2025-04-19,Saturday,1,Early Morning (5-7am),05:52,05:58,11,87,7,6.0,false,false,Moderate (50-80%),,Traffic Jam,110,1.9
TRP01523,2025-04-28,Monday,No,Evening Peak (4-7pm),16:03,16:14,7,119,8,11.7,false,no,Full (80-100%),Clear,Traffic Jam,182,2.9
TRP00861,2025-02-28,Friday,N,Evening Peak (4-7pm),16:28,16:45,6,2,7,17.5 min,false,N,,Clear,Traffic Jam,155,3.8
TRP00302,2025-03-29,saturday,yes,Midday (9am-4pm),10:18,10:17,5,80,1,-0.9,TRUE,N,Low (<50%),CLEAR,Overloading Delay,70,3.2
TRP00063,2025-01-15,Wednesday,False,Night (7-10pm),19:14,19:30,11,25,4,16.5,no,False,Full (80-100%),Clear,,110,3.1
TRP02755,2025-02-10,Monday,false,Morning Peak (7-9am),08:25,08:28,3,87,9,3.2,TRUE,No,Overloaded (>100%),Light Rain,Overloading Delay,240,4.0
TRP00593,2025-08-09,Saturday,True,Early Morning (5-7am),05:34,05:56,4,73,11,22.9,N,N,Low (<50%),Heavy Rain,Road Accident Nearby,102,3.5
TRP01812,2025-07-28,Monday,No,Morning Peak (7-9am),07:21,07:31,4,96,4,10.1,0,0,Full (80-100%),Light Rain,Police Checkpoint,116,2.1
TRP01650,2025-06-09,Monday,FALSE,Morning Peak (7-9am),07:20,07:34,7,39,4,14.0,False,N,Moderate (50-80%),Light Rain,Vehicle Breakdown,243,3.4
TRP02600,2025-01-15,Wednesday,false,Midday (9am-4pm),11:46,11:59,3,39,8,13.6,False,False,MODERATE (50-80%),Light Rain,Road Construction,154,4.3
TRP00583,2025-06-02,Monday,false,Night (7-10pm),21:30,21:42,8,111,8,12.2,No,False,Full (80-100%),Clear,Traffic Jam,60,2.6
