trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP00330,21/01/2025,Tuesday,No,Evening Peak (4-7Pm),17:17:00,17:17:00,2,62,10,0,Yes,No,Moderate (50-80%),,None,139.00,3.5
TRP01964,02/08/2025,Saturday,Yes,Evening Peak (4-7Pm),16:39:00,16:33:00,6,44,1,-6,Yes,No,Moderate (50-80%),Clear,None,110.00,3.0
TRP00216,20/06/2025,Friday,No,Early Morning (5-7Am),06:10:00,06:28:00,8,112,8,18,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,71.00,2.1
TRP01237,05/02/2025,Wednesday,No,Midday (9Am-4Pm),09:13:00,09:14:00,9,101,5,1,No,No,Full (80-100%),Clear,Overloading Delay,126.00,5.0
TRP01121,14/04/2025,Monday,No,Night (7-10Pm),19:35:00,19:29:00,1,98,10,-6,Yes,No,Moderate (50-80%),Clear,None,100.00,
TRP02683,22/06/2025,Sunday,Yes,Morning Peak (7-9Am),08:14:00,08:18:00,9,9,2,4,No,No,Low (<50%),Light Rain,None,133.00,3.7
TRP02607,20/04/2025,Sunday,Yes,Evening Peak (4-7Pm),16:48:00,16:59:00,12,107,8,11,No,No,,Clear,None,188.00,1.8
TRP00953,20/05/2025,Tuesday,No,Morning Peak (7-9Am),08:17:00,08:26:00,10,56,7,9,No,No,Full (80-100%),Overcast,Police Checkpoint,111.00,2.3
TRP02067,12/02/2025,Wednesday,No,Morning Peak (7-9Am),07:49:00,07:55:00,3,43,8,6,No,No,Moderate (50-80%),Light Rain,None,176.00,3.1
TRP03062,26/02/2025,Wednesday,No,Evening Peak (4-7Pm),16:18:00,16:31:00,4,68,5,13,No,No,Moderate (50-80%),Clear,Traffic Jam,111.00,2.8
TRP00620,25/02/2025,Tuesday,No,Night (7-10Pm),21:10:00,21:25:00,7,86,7,15,No,No,Low (<50%),Heavy Rain,Overloading Delay,158.00,1.0
TRP01735,09/08/2025,Saturday,Yes,Morning Peak (7-9Am),08:55:00,08:57:00,9,7,2,2,No,No,Full (80-100%),Clear,None,109.00,3.5
TRP00201,06/07/2025,Sunday,Yes,Evening Peak (4-7Pm),18:06:00,18:13:00,9,105,9,7,No,No,Moderate (50-80%),Overcast,Police Checkpoint,120.00,
TRP01016,09/02/2025,Sunday,Yes,Midday (9Am-4Pm),11:46:00,11:46:00,8,86,11,0,Yes,No,Low (<50%),Clear,Road Construction,60.00,4.0
TRP03022,30/03/2025,Sunday,Yes,Night (7-10Pm),21:09:00,21:04:00,6,37,11,-5,Yes,No,Full (80-100%),Clear,None,100.00,4.1
TRP00741,11/03/2025,Tuesday,No,Early Morning (5-7Am),05:50:00,05:48:00,6,33,6,-2,Yes,No,Low (<50%),Clear,None,100.00,
TRP00007,29/07/2025,Tuesday,No,Midday (9Am-4Pm),15:18:00,15:29:00,7,50,8,11,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,150.00,2.3
TRP00085,09/08/2025,Saturday,Yes,Midday (9Am-4Pm),14:57:00,14:56:00,8,58,10,-1,Yes,No,Moderate (50-80%),Clear,None,60.00,3.5
TRP00263,01/08/2025,Friday,No,Early Morning (5-7Am),06:40:00,06:38:00,5,31,5,-2,Yes,No,Full (80-100%),Overcast,None,70.00,3.0
TRP00215,12/06/2025,Thursday,No,Early Morning (5-7Am),05:47:00,06:04:00,10,115,1,17,No,No,Low (<50%),Clear,Road Accident Nearby,70.00,1.9
TRP01641,18/07/2025,Friday,No,Early Morning (5-7Am),05:28:00,05:27:00,2,99,2,-1,Yes,No,Low (<50%),Overcast,None,90.00,3.0
TRP02274,16/03/2025,Sunday,Yes,Morning Peak (7-9Am),07:00:00,07:15:00,3,5,,15,No,No,,Clear,Road Construction,169.00,3.0
TRP01943,31/01/2025,Friday,No,Morning Peak (7-9Am),07:46:00,07:50:00,9,30,8,4,No,No,Full (80-100%),Clear,None,106.00,2.3
TRP00223,19/01/2025,Sunday,Yes,Morning Peak (7-9Am),08:45:00,08:51:00,3,19,5,6,No,No,Full (80-100%),Clear,Overloading Delay,164.00,3.1
TRP01181,16/01/2025,Thursday,No,Evening Peak (4-7Pm),16:37:00,16:42:00,2,89,7,5,No,Yes,Moderate (50-80%),Clear,None,135.00,3.4
TRP03152,04/05/2025,Sunday,Yes,Morning Peak (7-9Am),08:54:00,09:00:00,6,7,7,6,No,No,Moderate (50-80%),Clear,Overloading Delay,116.00,2.4
TRP03261,21/01/2025,Tuesday,No,Morning Peak (7-9Am),08:39:00,08:49:00,5,117,5,10,No,No,Low (<50%),Light Rain,Overloading Delay,111.00,
TRP03145,14/05/2025,Wednesday,No,Early Morning (5-7Am),05:15:00,05:31:00,4,111,2,16,No,No,,Light Rain,Road Accident Nearby,98.00,1.3
TRP02671,14/04/2025,Monday,No,Midday (9Am-4Pm),15:40:00,16:05:00,1,34,4,25,No,No,Low (<50%),Clear,Vehicle Breakdown,100.00,1.7
TRP00568,09/06/2025,Monday,No,Evening Peak (4-7Pm),16:01:00,16:04:00,1,60,7,3,No,No,Overloaded (>100%),Heavy Rain,None,159.00,4.9
TRP01528,09/01/2025,Thursday,No,Morning Peak (7-9Am),08:47:00,08:57:00,11,64,4,10,No,No,Low (<50%),Overcast,Road Construction,144.00,3.3
TRP02586,01/02/2025,Saturday,Yes,Evening Peak (4-7Pm),18:03:00,18:02:00,9,9,8,-1,Yes,No,Full (80-100%),Clear,None,88.00,
TRP02487,17/08/2025,Sunday,Yes,Midday (9Am-4Pm),10:27:00,10:26:00,7,55,6,-1,Yes,No,Full (80-100%),Overcast,Police Checkpoint,150.00,3.8
TRP00167,20/05/2025,Tuesday,No,Night (7-10Pm),21:03:00,21:17:00,9,107,2,14,No,No,Full (80-100%),Light Rain,,94.00,2.9
TRP02972,28/05/2025,Wednesday,No,Evening Peak (4-7Pm),18:43:00,18:56:00,9,10,2,13,No,No,Moderate (50-80%),Light Rain,,133.00,2.4
TRP00293,28/04/2025,Monday,No,Midday (9Am-4Pm),12:37:00,12:35:00,3,16,7,-2,Yes,No,,Clear,None,120.00,4.7
TRP00135,21/04/2025,Monday,No,Evening Peak (4-7Pm),18:13:00,18:38:00,7,113,5,25,No,No,Full (80-100%),Clear,Vehicle Breakdown,230.00,1.7
TRP00266,12/02/2025,Wednesday,No,Midday (9Am-4Pm),13:07:00,13:09:00,2,110,4,2,No,No,Low (<50%),Clear,None,90.00,3.7
TRP02446,06/05/2025,Tuesday,No,Early Morning (5-7Am),06:31:00,06:27:00,7,74,5,-4,Yes,No,Full (80-100%),,None,150.00,5.0
TRP00092,06/08/2025,Wednesday,No,Night (7-10Pm),20:15:00,20:29:00,9,42,5,14,No,No,Moderate (50-80%),Heavy Rain,,89.00,2.8
TRP01294,18/07/2025,Friday,No,Night (7-10Pm),21:34:00,21:51:00,10,54,3,17,No,No,Low (<50%),Clear,Road Accident Nearby,70.00,2.8
TRP01191,20/04/2025,Sunday,Yes,Midday (9Am-4Pm),09:57:00,09:58:00,11,103,9,1,No,No,Overloaded (>100%),Light Rain,None,121.00,5.0
TRP03126,18/02/2025,Tuesday,No,Midday (9Am-4Pm),12:00:00,12:17:00,1,58,11,17,No,No,Low (<50%),Clear,Vehicle Breakdown,100.00,3.1
TRP03479,30/01/2025,Thursday,No,Midday (9Am-4Pm),11:52:00,11:57:00,7,2,11,5,No,No,Low (<50%),Overcast,None,150.00,1.0
TRP01311,08/03/2025,Saturday,Yes,Evening Peak (4-7Pm),18:33:00,18:41:00,8,41,3,8,No,No,Moderate (50-80%),Clear,Overloading Delay,84.00,3.4
TRP02876,20/01/2025,Monday,No,Morning Peak (7-9Am),07:32:00,07:38:00,3,80,9,6,No,No,Low (<50%),Clear,None,,1.4
TRP02060,11/08/2025,Monday,No,Evening Peak (4-7Pm),17:55:00,18:25:00,12,24,10,30,No,No,Full (80-100%),Clear,Vehicle Breakdown,223.00,
TRP01306,05/08/2025,Tuesday,No,Midday (9Am-4Pm),15:35:00,15:32:00,9,120,1,-3,Yes,No,,Clear,None,,3.1
TRP03465,03/05/2025,Saturday,Yes,Morning Peak (7-9Am),08:17:00,08:20:00,8,59,1,3,No,No,Low (<50%),Clear,None,73.00,2.8
TRP00165,09/02/2025,Sunday,Yes,Midday (9Am-4Pm),15:46:00,16:08:00,9,45,1,22,No,No,Low (<50%),Clear,Vehicle Breakdown,80.00,3.3
TRP02084,12/04/2025,Saturday,Yes,Evening Peak (4-7Pm),16:51:00,17:02:00,7,66,9,11,No,No,Low (<50%),Light Rain,Road Construction,,2.5
TRP02051,29/07/2025,Tuesday,No,Early Morning (5-7Am),06:50:00,07:00:00,8,94,,10,No,No,Full (80-100%),Light Rain,Police Checkpoint,68.00,3.6
TRP03364,06/07/2025,Sunday,Yes,Midday (9Am-4Pm),15:09:00,15:03:00,4,58,9,-6,Yes,No,Moderate (50-80%),Clear,None,80.00,2.2
TRP00702,05/02/2025,Wednesday,No,Early Morning (5-7Am),06:45:00,06:49:00,5,1,9,4,No,No,Low (<50%),Overcast,Traffic Jam,70.00,4.4
TRP03394,11/05/2025,Sunday,Yes,Midday (9Am-4Pm),15:36:00,15:31:00,12,118,10,-5,Yes,No,,Clear,None,160.00,4.6
TRP02745,16/03/2025,Sunday,Yes,Midday (9Am-4Pm),10:05:00,10:00:00,8,64,,-5,Yes,No,Full (80-100%),Clear,None,60.00,3.5
TRP00151,28/06/2025,Saturday,Yes,Morning Peak (7-9Am),08:22:00,08:38:00,4,19,2,16,No,No,Low (<50%),Clear,Vehicle Breakdown,113.00,1.0
TRP02922,01/01/2025,Wednesday,No,Evening Peak (4-7Pm),17:43:00,17:52:00,11,30,1,9,No,No,Moderate (50-80%),Clear,Road Construction,,
TRP03352,20/08/2025,Wednesday,No,Morning Peak (7-9Am),07:02:00,07:29:00,9,88,10,27,No,No,  Moderate (50-80%)  ,Light Rain,Traffic Jam,,2.7
TRP02489,23/04/2025,Wednesday,No,Midday (9Am-4Pm),11:47:00,11:51:00,1,116,9,4,No,No,Full (80-100%),,Overloading Delay,100.00,4.6
TRP02839,08/08/2025,Friday,No,Morning Peak (7-9Am),07:24:00,07:41:00,10,62,,17,No,No,  Overloaded (>100%)  ,Clear,Road Accident Nearby,105.00,3.3
TRP01730,15/02/2025,Saturday,Yes,Midday (9Am-4Pm),12:13:00,12:15:00,7,28,6,2,No,No,Moderate (50-80%),Overcast,None,150.00,3.2
TRP03212,18/06/2025,Wednesday,No,Evening Peak (4-7Pm),17:24:00,17:21:00,2,23,11,-3,Yes,No,Full (80-100%),Clear,None,126.00,3.3
TRP03008,09/08/2025,Saturday,Yes,Midday (9Am-4Pm),10:28:00,10:27:00,1,71,5,-1,Yes,No,Moderate (50-80%),,None,100.00,3.1
TRP01171,20/07/2025,Sunday,Yes,Midday (9Am-4Pm),11:27:00,11:24:00,10,13,7,-3,Yes,No,Full (80-100%),Clear,None,70.00,4.1
TRP00497,03/07/2025,Thursday,No,Morning Peak (7-9Am),07:16:00,07:21:00,8,56,4,5,No,No,Moderate (50-80%),Clear,None,91.00,1.5
TRP01811,01/04/2025,Tuesday,No,Midday (9Am-4Pm),09:27:00,09:40:00,10,9,8,13,No,No,Overloaded (>100%),Light Rain,Traffic Jam,79.00,2.6
TRP01415,12/02/2025,Wednesday,No,Evening Peak (4-7Pm),17:52:00,18:19:00,7,4,8,27,No,No,Full (80-100%),Clear,Vehicle Breakdown,176.00,2.4
TRP03002,07/06/2025,Saturday,Yes,Midday (9Am-4Pm),14:06:00,14:23:00,1,87,8,17,No,No,Moderate (50-80%),Clear,Road Accident Nearby,100.00,2.1
TRP02880,13/02/2025,Thursday,No,Morning Peak (7-9Am),08:03:00,08:35:00,12,58,5,32,No,No,Overloaded (>100%),Heavy Rain,Traffic Jam,232.00,1.4
TRP01557,31/03/2025,Monday,No,Evening Peak (4-7Pm),18:51:00,18:48:00,5,44,1,-3,Yes,No,Overloaded (>100%),Clear,Traffic Jam,,3.3
TRP03055,31/07/2025,Thursday,No,Night (7-10Pm),19:53:00,20:07:00,6,81,2,14,No,No,Low (<50%),Clear,Traffic Jam,100.00,2.8
TRP02413,08/08/2025,Friday,No,Midday (9Am-4Pm),09:28:00,09:30:00,6,86,10,2,No,No,Moderate (50-80%),Clear,None,,4.5
TRP00917,05/08/2025,Thursday,No,Evening Peak (4-7Pm),18:06:00,18:16:00,4,34,2,10,No,No,Overloaded (>100%),Clear,None,120.00,
TRP02817,20/08/2025,Wednesday,No,Morning Peak (7-9Am),08:36:00,08:40:00,3,96,4,4,No,No,Moderate (50-80%),Clear,Police Checkpoint,171.00,4.2
TRP02867,23/04/2025,Wednesday,No,Morning Peak (7-9Am),08:20:00,08:34:00,2,80,4,14,No,No,Moderate (50-80%),Clear,Road Accident Nearby,125.00,1.9
TRP01725,25/02/2025,Tuesday,No,Morning Peak (7-9Am),07:40:00,08:01:00,11,23,,21,No,No,Full (80-100%),Heavy Rain,Road Accident Nearby,182.00,2.7
TRP03186,05/04/2025,Saturday,Yes,Night (7-10Pm),20:01:00,20:02:00,3,47,10,1,No,No,Low (<50%),Overcast,None,120.00,2.8
TRP01632,29/05/2025,Thursday,No,Midday (9Am-4Pm),12:02:00,12:19:00,2,114,11,17,No,No,,Clear,Road Accident Nearby,90.00,1.5
TRP01592,07/08/2025,Thursday,No,Early Morning (5-7Am),06:34:00,06:40:00,7,74,4,6,No,No,Low (<50%),Clear,None,150.00,2.0
TRP02808,15/02/2025,Saturday,Yes,Midday (9Am-4Pm),14:30:00,14:52:00,8,111,10,22,No,No,Low (<50%),Heavy Rain,Road Accident Nearby,69.00,2.5
TRP02791,01/03/2025,Saturday,Yes,Midday (9Am-4Pm),09:08:00,09:10:00,6,45,5,2,No,No,Full (80-100%),Clear,Overloading Delay,100.00,4.5
TRP03133,24/05/2025,Saturday,Yes,Midday (9Am-4Pm),11:38:00,11:37:00,6,95,10,-1,Yes,No,Overloaded (>100%),,Overloading Delay,127.00,3.6
TRP01809,28/03/2025,Friday,No,Night (7-10Pm),21:52:00,21:53:00,2,76,1,1,No,No,Full (80-100%),Clear,None,90.00,3.9
TRP02733,21/08/2025,Thursday,No,Morning Peak (7-9Am),08:49:00,09:07:00,12,65,8,18,No,No,Full (80-100%),Clear,None,178.00,2.7
TRP03066,15/05/2025,Thursday,No,Evening Peak (4-7Pm),18:02:00,18:15:00,11,69,11,13,No,No,Moderate (50-80%),Clear,None,145.00,3.7
TRP02965,15/08/2025,Friday,No,Morning Peak (7-9Am),08:29:00,08:52:00,3,54,4,23,No,No,Moderate (50-80%),Overcast,Road Accident Nearby,145.00,2.7
TRP02368,16/02/2025,Sunday,Yes,Evening Peak (4-7Pm),18:08:00,18:18:00,3,16,2,10,No,No,Overloaded (>100%),,Road Construction,161.00,2.0
TRP02612,22/03/2025,Saturday,Yes,Morning Peak (7-9Am),07:22:00,07:16:00,10,61,8,-6,Yes,No,Moderate (50-80%),Overcast,None,93.00,3.1
TRP02043,09/02/2025,Sunday,Yes,Midday (9Am-4Pm),14:05:00,14:11:00,5,57,3,6,No,No,Low (<50%),Clear,Road Construction,70.00,3.1
TRP02845,17/03/2025,Monday,No,Midday (9Am-4Pm),09:54:00,10:07:00,8,31,1,13,No,No,Moderate (50-80%),Clear,Traffic Jam,60.00,2.2
TRP00860,20/03/2025,Thursday,No,Evening Peak (4-7Pm),16:21:00,16:28:00,12,56,1,7,No,No,Full (80-100%),Overcast,None,188.00,2.6
TRP01001,02/08/2025,Saturday,Yes,Midday (9Am-4Pm),15:14:00,15:10:00,10,32,1,-4,Yes,No,Moderate (50-80%),Overcast,None,70.00,
TRP01615,30/01/2025,Thursday,No,Midday (9Am-4Pm),12:52:00,12:57:00,5,33,1,5,No,No,Moderate (50-80%),Overcast,None,70.00,
TRP00041,20/04/2025,Sunday,Yes,Midday (9Am-4Pm),14:47:00,14:43:00,2,46,9,-4,Yes,No,Full (80-100%),Clear,None,90.00,4.3
TRP01029,05/04/2025,Saturday,Yes,Morning Peak (7-9Am),07:56:00,08:14:00,10,60,11,18,No,No,Low (<50%),Clear,Traffic Jam,95.00,2.7
TRP01359,24/06/2025,Tuesday,No,Evening Peak (4-7Pm),17:36:00,17:39:00,8,54,9,3,No,No,Full (80-100%),Clear,None,95.00,1.9
TRP02591,18/06/2025,Wednesday,No,Midday (9Am-4Pm),12:45:00,12:55:00,1,103,10,10,No,No,Full (80-100%),Clear,Vehicle Breakdown,100.00,2.5
TRP01236,12/05/2025,Monday,No,Early Morning (5-7Am),06:52:00,07:09:00,12,47,2,17,No,No,Low (<50%),Light Rain,Road Accident Nearby,204.00,2.4
TRP01205,31/03/2025,Monday,No,Midday (9Am-4Pm),10:29:00,10:39:00,12,103,5,10,No,No,Moderate (50-80%),Clear,Traffic Jam,160.00,1.7
TRP02224,17/04/2025,Thursday,No,Midday (9Am-4Pm),14:03:00,14:06:00,9,109,9,3,No,No,Moderate (50-80%),Overcast,None,80.00,
TRP01404,02/02/2025,Sunday,Yes,Evening Peak (4-7Pm),16:59:00,17:32:00,8,98,11,33,No,No,Full (80-100%),Light Rain,Road Accident Nearby,110.00,2.1
TRP00291,22/06/2025,Sunday,Yes,Midday (9Am-4Pm),13:30:00,13:24:00,4,13,4,-6,Yes,No,,Clear,Police Checkpoint,80.00,2.4
TRP03087,24/06/2025,Tuesday,No,Evening Peak (4-7Pm),18:05:00,18:33:00,12,101,9,28,No,No,Full (80-100%),Light Rain,Vehicle Breakdown,323.00,3.1
TRP02434,05/04/2025,Saturday,Yes,Morning Peak (7-9Am),08:49:00,08:49:00,8,63,10,0,Yes,No,Full (80-100%),Clear,Police Checkpoint,71.00,4.4
TRP02979,26/04/2025,Saturday,Yes,Evening Peak (4-7Pm),16:33:00,16:37:00,5,106,10,4,No,No,Moderate (50-80%),Clear,Overloading Delay,110.00,5.0
TRP01161,19/05/2025,Monday,No,Evening Peak (4-7Pm),17:37:00,17:58:00,12,115,2,21,No,No,Full (80-100%),Heavy Rain,None,235.00,
TRP02577,09/05/2025,Friday,No,Morning Peak (7-9Am),08:16:00,08:26:00,11,29,9,10,No,No,Moderate (50-80%),Heavy Rain,None,132.00,1.0
TRP02311,02/06/2025,Monday,No,Midday (9Am-4Pm),13:43:00,13:57:00,12,84,8,14,No,No,Low (<50%),Overcast,Road Accident Nearby,160.00,
TRP01038,28/02/2025,Friday,No,Midday (9Am-4Pm),11:08:00,11:17:00,11,84,10,9,No,No,,Clear,,110.00,1.0
TRP01502,14/07/2025,Monday,No,Night (7-10Pm),20:13:00,20:09:00,5,44,8,-4,Yes,No,Low (<50%),,None,70.00,3.9
TRP00827,03/05/2025,Saturday,Yes,Early Morning (5-7Am),06:53:00,07:03:00,5,9,6,10,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,70.00,2.0
TRP01655,26/02/2025,Wednesday,No,Midday (9Am-4Pm),15:16:00,15:31:00,3,108,11,15,No,No,Moderate (50-80%),Heavy Rain,None,,2.5
TRP02103,12/02/2025,Wednesday,No,Evening Peak (4-7Pm),18:52:00,19:06:00,9,78,4,14,No,No,Overloaded (>100%),Clear,Traffic Jam,114.00,4.0
TRP01661,11/06/2025,Wednesday,No,Morning Peak (7-9Am),07:27:00,07:34:00,5,91,11,7,No,No,Moderate (50-80%),Clear,None,99.00,3.0
TRP02041,22/07/2025,Tuesday,No,Morning Peak (7-9Am),07:02:00,07:08:00,4,69,2,6,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,91.00,
TRP01008,18/05/2025,Sunday,Yes,Midday (9Am-4Pm),10:34:00,10:28:00,1,14,9,-6,Yes,No,Moderate (50-80%),Clear,None,100.00,2.4
TRP00553,21/05/2025,Wednesday,No,Midday (9Am-4Pm),09:40:00,09:41:00,8,5,11,1,No,No,Full (80-100%),Clear,None,60.00,3.4
TRP02981,12/01/2025,Sunday,Yes,Morning Peak (7-9Am),07:54:00,08:00:00,4,116,9,6,No,No,Moderate (50-80%),Overcast,Traffic Jam,88.00,2.2
TRP02377,04/06/2025,Wednesday,No,Evening Peak (4-7Pm),17:18:00,17:24:00,1,68,10,6,No,No,Overloaded (>100%),Clear,Police Checkpoint,123.00,2.7
TRP03390,16/08/2025,Saturday,Yes,Evening Peak (4-7Pm),16:42:00,17:02:00,2,93,6,20,No,No,Moderate (50-80%),Clear,Road Accident Nearby,130.00,3.3
TRP03407,22/06/2025,Sunday,Yes,Night (7-10Pm),19:02:00,18:57:00,4,80,7,-5,Yes,No,Low (<50%),Clear,Overloading Delay,80.00,4.4
TRP02460,15/08/2025,Friday,No,Morning Peak (7-9Am),07:03:00,07:28:00,6,110,9,25,No,No,Overloaded (>100%),Clear,Vehicle Breakdown,123.00,2.3
TRP03003,16/07/2025,Wednesday,No,Evening Peak (4-7Pm),18:53:00,19:01:00,7,6,6,8,No,No,Overloaded (>100%),Overcast,None,202.00,4.0
TRP00804,14/03/2025,Friday,No,Evening Peak (4-7Pm),17:20:00,17:29:00,5,18,4,9,No,No,Full (80-100%),Clear,Road Construction,84.00,3.0
TRP02606,28/05/2025,Wednesday,No,Midday (9Am-4Pm),11:29:00,11:29:00,10,63,3,0,Yes,No,Moderate (50-80%),Clear,Police Checkpoint,70.00,4.7
TRP01271,28/07/2025,Monday,No,Midday (9Am-4Pm),12:31:00,12:57:00,12,10,9,26,No,No,,Light Rain,Vehicle Breakdown,171.00,1.3
TRP01122,15/01/2025,Wednesday,No,Evening Peak (4-7Pm),17:38:00,17:42:00,6,8,,4,No,No,Full (80-100%),Light Rain,None,160.00,4.8
TRP01955,25/03/2025,Tuesday,No,Evening Peak (4-7Pm),16:27:00,16:23:00,6,35,8,-4,Yes,No,Overloaded (>100%),Clear,None,110.00,2.9
TRP03136,05/04/2025,Saturday,Yes,Night (7-10Pm),20:12:00,20:49:00,4,43,9,37,No,No,,Heavy Rain,Road Accident Nearby,84.00,3.1
TRP01684,29/06/2025,Sunday,Yes,Night (7-10Pm),21:42:00,21:40:00,11,39,9,-2,Yes,No,Overloaded (>100%),Clear,Overloading Delay,110.00,4.6
TRP00049,18/06/2025,Wednesday,No,Midday (9Am-4Pm),09:58:00,10:05:00,3,47,9,7,No,No,Moderate (50-80%),Clear,Police Checkpoint,120.00,4.0
TRP00971,08/06/2025,Sunday,Yes,Night (7-10Pm),21:08:00,21:08:00,12,112,5,0,Yes,No,Moderate (50-80%),Light Rain,Police Checkpoint,198.00,4.1
TRP00421,24/06/2025,Tuesday,No,Midday (9Am-4Pm),10:21:00,10:38:00,11,57,8,17,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,110.00,3.0
TRP02950,15/06/2025,Sunday,Yes,Evening Peak (4-7Pm),17:45:00,17:58:00,1,23,5,13,No,No,Moderate (50-80%),Clear,Road Construction,141.00,2.1
TRP02185,24/05/2025,Saturday,Yes,Morning Peak (7-9Am),08:15:00,08:26:00,3,81,10,11,No,No,Overloaded (>100%),Light Rain,Traffic Jam,205.00,2.4
TRP01700,24/02/2025,Monday,No,Morning Peak (7-9Am),07:43:00,08:00:00,2,82,1,17,No,No,Overloaded (>100%),Light Rain,Road Construction,137.00,1.4
TRP02793,12/07/2025,Saturday,Yes,Morning Peak (7-9Am),07:01:00,07:03:00,4,57,4,2,No,No,Moderate (50-80%),Clear,None,114.00,4.1
TRP02650,06/02/2025,Thursday,No,Early Morning (5-7Am),05:33:00,05:29:00,8,3,4,-4,Yes,No,Low (<50%),,None,60.00,3.6
TRP01367,06/05/2025,Tuesday,No,Midday (9Am-4Pm),10:37:00,11:07:00,10,44,4,30,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,76.00,2.9
TRP00466,22/01/2025,Wednesday,No,Evening Peak (4-7Pm),18:44:00,18:57:00,3,118,9,13,No,No,Full (80-100%),,None,184.00,2.9
TRP00283,17/03/2025,Monday,No,Morning Peak (7-9Am),07:31:00,07:36:00,7,19,10,5,No,No,Moderate (50-80%),Clear,None,214.00,1.7
TRP00596,15/04/2025,Tuesday,No,Midday (9Am-4Pm),11:50:00,11:53:00,11,47,1,3,No,No,Full (80-100%),Clear,None,110.00,4.9
TRP03376,13/02/2025,Thursday,No,Morning Peak (7-9Am),08:13:00,08:35:00,6,114,4,22,No,No,Full (80-100%),Clear,Vehicle Breakdown,111.00,2.4
TRP02314,27/07/2025,Sunday,Yes,Evening Peak (4-7Pm),17:02:00,17:17:00,10,65,7,15,No,No,Moderate (50-80%),Clear,Road Accident Nearby,77.00,2.7
TRP00719,18/02/2025,Tuesday,No,Morning Peak (7-9Am),07:52:00,08:19:00,12,38,6,27,No,No,Moderate (50-80%),Heavy Rain,Traffic Jam,313.00,3.9
TRP02727,29/04/2025,Tuesday,No,Early Morning (5-7Am),06:13:00,06:23:00,2,75,11,10,No,No,Low (<50%),,Traffic Jam,,1.8
TRP01621,03/04/2025,Thursday,No,Night (7-10Pm),19:40:00,19:43:00,4,58,7,3,No,No,Low (<50%),Clear,Police Checkpoint,80.00,5.0
TRP00944,01/11/2025,Saturday,Yes,Midday (9Am-4Pm),10:37:00,10:32:00,4,50,1,-5,Yes,No,Low (<50%),Clear,None,80.00,2.6
TRP02878,22/02/2025,Saturday,Yes,Midday (9Am-4Pm),10:14:00,10:08:00,8,1,6,-6,Yes,No,Moderate (50-80%),Clear,,60.00,
TRP02216,08/07/2025,Tuesday,No,Midday (9Am-4Pm),13:53:00,13:50:00,8,16,6,-3,Yes,No,Low (<50%),Clear,None,60.00,3.7
TRP01134,22/02/2025,Saturday,Yes,Early Morning (5-7Am),05:28:00,05:22:00,3,11,7,-6,Yes,No,Moderate (50-80%),Overcast,None,120.00,
TRP00211,11/05/2025,Sunday,Yes,Evening Peak (4-7Pm),17:20:00,17:27:00,3,68,9,7,No,No,Moderate (50-80%),Clear,Road Construction,162.00,
TRP02794,28/06/2025,Saturday,Yes,Night (7-10Pm),19:39:00,19:33:00,8,27,8,-6,Yes,No,Low (<50%),Clear,None,60.00,1.6
TRP02871,14/03/2025,Friday,No,Morning Peak (7-9Am),08:06:00,08:10:00,1,32,1,4,No,No,Low (<50%),Clear,None,128.00,4.5
TRP00979,30/05/2025,Friday,No,Evening Peak (4-7Pm),18:39:00,18:45:00,1,65,2,6,No,No,Overloaded (>100%),,Traffic Jam,140.00,2.5
TRP01868,26/02/2025,Wednesday,No,Morning Peak (7-9Am),08:24:00,08:35:00,5,7,2,11,No,No,Full (80-100%),Clear,None,103.00,
TRP01701,23/08/2025,Saturday,Yes,Midday (9Am-4Pm),10:30:00,10:24:00,6,95,4,-6,Yes,No,Low (<50%),Clear,None,100.00,1.7
TRP00833,11/05/2025,Sunday,Yes,Midday (9Am-4Pm),13:54:00,13:58:00,1,106,11,4,No,No,Moderate (50-80%),Clear,Overloading Delay,100.00,3.7
TRP00318,02/04/2025,Wednesday,No,Midday (9Am-4Pm),09:23:00,09:21:00,3,116,5,-2,Yes,No,Moderate (50-80%),Clear,None,120.00,3.1
TRP01805,16/02/2025,Sunday,Yes,Midday (9Am-4Pm),11:56:00,11:53:00,11,97,,-3,Yes,No,,Overcast,None,110.00,3.0
TRP01986,19/05/2025,Monday,No,Morning Peak (7-9Am),07:28:00,07:34:00,4,21,11,6,No,No,Moderate (50-80%),Clear,None,98.00,2.5
TRP01011,28/01/2025,Tuesday,No,Morning Peak (7-9Am),07:32:00,07:45:00,10,12,6,13,No,No,Full (80-100%),Clear,Road Accident Nearby,102.00,2.7
TRP00898,11/08/2025,Monday,No,Morning Peak (7-9Am),07:46:00,07:56:00,4,68,11,10,No,No,Low (<50%),Overcast,Road Construction,92.00,1.0
TRP02958,27/01/2025,Monday,No,Evening Peak (4-7Pm),18:20:00,18:25:00,2,99,9,5,No,No,Moderate (50-80%),Clear,None,108.00,1.0
